,trade_number,entry_type,entry_price,entry_date,entry_time,exit_type,exit_price,exit_date,exit_time,size,pnl,pnl_percentage
186,187,BUY,126.94,2025-04-01,23:45:00,SELL,126.6,2025-04-02,00:00:00,50.29758712480286,-17.101179622433143,-0.2678430754687281
187,188,BUY,125.37,2025-04-02,08:45:00,SELL,125.4,2025-04-02,21:15:00,50.705254344139504,1.5211576303242427,0.02392916965781378
188,189,BUY,115.67000000000002,2025-04-03,18:45:00,SELL,114.87,2025-04-04,02:00:00,54.87016469024117,-43.89613175219356,-0.6916227198063554
189,190,BUY,116.47,2025-04-04,06:00:00,SELL,114.96,2025-04-04,11:00:00,54.03198217009622,-81.58829307684557,-1.2964711942989655
190,191,BUY,117.36,2025-04-04,15:00:00,SELL,122.06,2025-04-05,01:15:00,52.85146438233329,248.4018825969666,4.004771642808455
191,192,BUY,121.55000000000001,2025-04-05,09:15:00,SELL,119.98,2025-04-05,11:15:00,52.872138452610066,-83.00925737059819,-1.2916495269436505
192,193,BUY,119.11,2025-04-05,19:15:00,SELL,119.34,2025-04-06,07:00:00,53.200223833558155,12.236051481718587,0.1930988162203039
193,194,BUY,101.42,2025-04-07,10:45:00,SELL,100.29,2025-04-07,11:00:00,62.47012023052606,-70.59123586049417,-1.1141786629855999
194,195,BUY,102.15,2025-04-07,12:30:00,SELL,109.26,2025-04-08,06:45:00,61.24999622279362,435.4874731440626,6.960352422907488
195,196,BUY,109.8,2025-04-08,11:30:00,SELL,107.77,2025-04-08,15:00:00,60.632900419168024,-123.08478785091116,-1.848816029143899
196,197,BUY,106.17,2025-04-09,00:30:00,SELL,104.93,2025-04-09,00:45:00,61.48649408017975,-76.24325265942258,-1.1679382123010218
197,198,BUY,105.28,2025-04-09,05:15:00,SELL,104.78,2025-04-09,11:30:00,61.207010281646326,-30.603505140823163,-0.4749240121580547
198,199,BUY,106.58,2025-04-09,14:30:00,SELL,117.03,2025-04-10,01:45:00,60.07305709530088,627.7634466458944,9.804841433664855
199,200,BUY,111.68,2025-04-10,20:30:00,SELL,120.54,2025-04-12,02:45:00,62.5555194309504,554.2419021582205,7.9333810888252145
200,201,BUY,121.89,2025-04-12,04:45:00,SELL,131.34,2025-04-13,02:30:00,61.52715709314661,581.4316345302357,7.752891951759786
201,202,BUY,132.74,2025-04-13,02:45:00,SELL,131.74,2025-04-13,04:00:00,60.54308018250164,-60.54308018250164,-0.7533524182612625
202,203,BUY,131.41,2025-04-13,10:00:00,SELL,129.19,2025-04-13,11:45:00,60.602394985903345,-134.53731686870535,-1.6893691499885848
203,204,BUY,129.57,2025-04-13,17:00:00,SELL,128.17,2025-04-13,20:00:00,60.36544411196069,-84.51162175674531,-1.0804970286331756
204,205,BUY,131.0,2025-04-14,00:30:00,SELL,131.49,2025-04-14,14:00:00,58.98068736842181,28.900536810527225,0.3740458015267245
205,206,BUY,130.21,2025-04-15,02:15:00,SELL,128.98,2025-04-15,02:30:00,59.42733834866844,-73.09562616886326,-0.9446279087627818
206,207,BUY,130.3,2025-04-15,03:45:00,SELL,130.35,2025-04-15,14:30:00,58.745620350482895,2.937281017523143,0.03837298541825245
207,208,BUY,125.65000000000002,2025-04-16,11:15:00,SELL,125.1,2025-04-16,11:30:00,60.826090767906344,-33.45434992235005,-0.43772383605254717
208,209,BUY,125.73,2025-04-16,11:45:00,SELL,124.81,2025-04-16,13:30:00,60.41456288702204,-55.581397856060384,-0.7317267159786858
209,210,BUY,125.78,2025-04-16,13:45:00,SELL,124.58,2025-04-16,14:00:00,59.85646997451678,-71.8277639694203,-0.9540467482906686
210,211,BUY,126.56,2025-04-16,14:30:00,SELL,130.91,2025-04-17,03:15:00,58.84064949266622,255.95682529309775,3.4371049304677577
211,212,BUY,131.78,2025-04-17,05:30:00,SELL,132.56,2025-04-17,11:15:00,58.241439918784785,45.428323136652196,0.591895583548339
212,213,BUY,133.29,2025-04-17,11:45:00,SELL,133.03,2025-04-17,12:00:00,57.79572774763497,-15.026889214384566,-0.19506339560356434
213,214,BUY,133.54,2025-04-17,12:15:00,SELL,131.71,2025-04-17,14:15:00,57.4754561457467,-105.18008474671554,-1.3703759173281296
214,215,BUY,134.83,2025-04-17,16:30:00,SELL,132.59,2025-04-17,19:45:00,56.08120632464106,-125.62190216719648,-1.661351331306096
215,216,BUY,134.36,2025-04-17,20:30:00,SELL,133.84,2025-04-18,04:15:00,55.27895248022999,-28.74505528972016,-0.3870199464126304
216,217,BUY,134.79,2025-04-18,07:45:00,SELL,133.77,2025-04-18,10:45:00,54.79551694054478,-55.89142727935468,-0.7567326953037925
217,218,BUY,134.83,2025-04-18,13:00:00,SELL,134.01,2025-04-18,14:30:00,54.28176802397513,-44.51104977966078,-0.6081732552102808
218,219,BUY,134.03,2025-04-18,18:30:00,SELL,133.42,2025-04-18,23:15:00,54.18683750199286,-33.05397087621638,-0.45512198761472333
219,220,BUY,134.08,2025-04-19,01:00:00,SELL,138.22,2025-04-19,16:30:00,53.82573571373172,222.83854585484858,3.0877088305489155
220,221,BUY,138.86,2025-04-19,21:30:00,SELL,140.16,2025-04-20,06:45:00,53.40101980392686,69.421325745104,0.9361947285035163
221,222,BUY,137.66,2025-04-20,20:15:00,SELL,136.67,2025-04-20,23:00:00,54.24277869034379,-53.70035090344085,-0.7191631556007622
222,223,BUY,137.46,2025-04-20,23:15:00,SELL,139.95,2025-04-21,09:45:00,53.85164918697885,134.0906064755763,1.8114360541248222
223,224,BUY,137.11,2025-04-22,01:00:00,SELL,149.94,2025-04-23,14:00:00,54.81075939173749,703.2220429959912,9.357450222449117
224,225,BUY,151.92,2025-04-23,18:15:00,SELL,150.56,2025-04-23,19:00:00,53.76303168556632,-73.1177230923694,-0.8952080042127339
225,226,BUY,151.18,2025-04-23,22:45:00,SELL,150.09,2025-04-24,00:30:00,53.47163086139646,-58.28407763892233,-0.7209948405873815
226,227,BUY,148.05,2025-04-24,12:45:00,SELL,151.15,2025-04-25,03:15:00,54.11747018264348,167.76415756619448,2.0938872002701747
227,228,BUY,152.13,2025-04-25,06:15:00,SELL,153.37,2025-04-25,13:45:00,53.61263464707089,66.4796669623684,0.8150923552225131
228,229,BUY,155.69,2025-04-25,14:15:00,SELL,152.72,2025-04-25,15:45:00,52.69588407687821,-156.5067757083282,-1.9076369709037182
229,230,BUY,151.84,2025-04-26,01:30:00,SELL,151.28,2025-04-26,04:00:00,52.95462961390051,-29.654592583784403,-0.36880927291886345
230,231,BUY,151.61,2025-04-26,07:00:00,SELL,150.66,2025-04-26,09:00:00,52.74507304506155,-50.107819392809375,-0.6266077435525473
231,232,BUY,149.15,2025-04-26,17:45:00,SELL,148.61,2025-04-26,18:15:00,53.19431448455079,-28.724929821657003,-0.36205162587998124
232,233,BUY,149.18,2025-04-26,22:30:00,SELL,147.8,2025-04-27,01:45:00,52.899826651785105,-73.00176077946321,-0.9250569781472016
233,234,BUY,147.67,2025-04-27,08:15:00,SELL,147.75,2025-04-27,13:00:00,52.87004663221858,4.229603730578147,0.054174849326208786
234,235,BUY,147.95,2025-04-27,13:15:00,SELL,147.75,2025-04-27,13:30:00,52.69329537717275,-10.538659075433952,-0.1351808043257781
235,236,BUY,148.74,2025-04-27,13:45:00,SELL,148.64,2025-04-27,21:15:00,52.24662803908531,-5.224662803909719,-0.06723141051500789
236,237,BUY,149.53,2025-04-27,21:45:00,SELL,148.47,2025-04-27,22:15:00,51.838720369240846,-54.949043591395416,-0.7088878485922573
237,238,BUY,149.0,2025-04-28,04:15:00,SELL,150.4,2025-04-28,13:15:00,51.574291060116224,72.204007484163,0.9395973154362454
238,239,BUY,148.29,2025-04-28,20:00:00,SELL,146.59,2025-04-28,20:45:00,52.184825639727876,-88.7142035875368,-1.1464023197788042
239,240,BUY,147.66,2025-04-28,22:15:00,SELL,147.18,2025-04-29,03:15:00,51.74124543307649,-24.835797807876187,-0.3250711093051536
240,241,BUY,147.9,2025-04-29,07:00:00,SELL,147.73,2025-04-29,13:00:00,51.39976790647247,-8.737960544101139,-0.11494252873564294
241,242,BUY,148.89,2025-04-29,16:30:00,SELL,147.39,2025-04-29,21:15:00,50.908712138188484,-76.36306820728272,-1.0074551682450132
242,243,BUY,147.45,2025-04-30,03:30:00,SELL,146.21,2025-04-30,07:45:00,50.81325925239671,-63.008441472970944,-0.8409630383180609
243,244,BUY,147.15,2025-04-30,10:00:00,SELL,145.4,2025-04-30,12:45:00,50.41716274799591,-88.23003480899284,-1.1892626571525653
244,245,BUY,145.54,2025-04-30,18:15:00,SELL,151.04,2025-05-01,17:45:00,50.29923546624807,276.6457950643644,3.7790298199807615
245,246,BUY,151.25,2025-05-02,00:30:00,SELL,150.42,2025-05-02,02:00:00,50.04424710860852,-41.5367251001457,-0.5487603305785207
246,247,BUY,150.0,2025-05-02,10:30:00,SELL,149.71,2025-05-02,17:15:00,50.1026032047194,-14.529754929368227,-0.19333333333332803
247,248,BUY,148.78,2025-05-03,02:30:00,SELL,147.85,2025-05-03,05:15:00,50.32140449545567,-46.79890618077411,-0.6250840166689117
248,249,BUY,147.99,2025-05-03,13:00:00,SELL,147.29,2025-05-03,17:00:00,50.20058330654414,-35.140408314581755,-0.4730049327657389
249,250,BUY,147.78,2025-05-03,21:30:00,SELL,146.93,2025-05-03,23:15:00,49.9439533322737,-42.45236033243236,-0.5751793206117163
250,251,BUY,145.62,2025-05-04,12:30:00,SELL,145.34,2025-05-04,13:30:00,50.31177701914916,-14.087297565361823,-0.1922812800439508
251,252,BUY,145.68,2025-05-04,14:15:00,SELL,146.33,2025-05-04,20:15:00,50.10374339832645,32.567433208912476,0.44618341570566006
252,253,BUY,146.64,2025-05-04,20:30:00,SELL,146.04,2025-05-04,22:30:00,49.89535040129835,-29.93721024077873,-0.40916530278232016
253,254,BUY,145.77,2025-05-05,04:30:00,SELL,144.92,2025-05-05,10:30:00,49.902864996363924,-42.41743524691047,-0.5831103793647682
254,255,BUY,145.16,2025-05-05,17:30:00,SELL,146.06,2025-05-06,01:15:00,49.74003249105057,44.766029241945795,0.6200055111601032
255,256,BUY,145.58,2025-05-06,07:15:00,SELL,144.48,2025-05-06,08:15:00,49.790712387745096,-54.769783626520734,-0.7555982964693108
256,257,BUY,143.41,2025-05-06,16:15:00,SELL,143.01,2025-05-06,16:45:00,50.0856110915715,-20.034244436628885,-0.2789205773655991
257,258,BUY,143.79,2025-05-06,17:30:00,SELL,146.17,2025-05-07,04:00:00,49.73304747423829,118.3646529886869,1.6551915988594446
258,259,BUY,147.18,2025-05-07,08:00:00,SELL,146.57,2025-05-07,13:15:00,49.25509187023974,-30.045606040846913,-0.41445848620737435
259,260,BUY,147.32,2025-05-07,21:30:00,SELL,161.85,2025-05-09,04:15:00,48.921231649796646,710.8254958715453,9.862883518870486
260,261,BUY,162.67,2025-05-09,05:45:00,SELL,169.0,2025-05-09,17:00:00,48.36780807399213,306.1682251083708,3.8913137025880693
261,262,BUY,170.52,2025-05-09,17:15:00,SELL,171.33,2025-05-10,01:15:00,47.75751295971466,38.68358549736898,0.4750175932441955
262,263,BUY,171.77,2025-05-10,07:15:00,SELL,171.4,2025-05-10,07:45:00,47.53362581124778,-17.587441550161895,-0.21540431972987398
263,264,BUY,172.26,2025-05-10,08:00:00,SELL,171.34,2025-05-10,09:45:00,47.2142021914323,-43.43706601611713,-0.5340763961453544
264,265,BUY,171.94,2025-05-10,10:15:00,SELL,171.32,2025-05-10,10:30:00,46.972427469781735,-29.12290503126489,-0.3605909038036551
265,266,BUY,171.67,2025-05-10,14:00:00,SELL,175.13,2025-05-11,06:15:00,46.79590543760491,161.91383281411336,2.0154948447603007
266,267,BUY,172.63,2025-05-11,19:15:00,SELL,171.31,2025-05-11,22:45:00,47.33193865608893,-62.47815902603706,-0.7646411400104229
267,268,BUY,172.54,2025-05-11,23:30:00,SELL,175.2,2025-05-12,11:30:00,46.92845452315627,124.82968903159552,1.541671496464586
268,269,BUY,176.3,2025-05-12,13:00:00,SELL,174.34,2025-05-12,16:00:00,46.51228945330466,-91.1640873284775,-1.1117413499716435
269,270,BUY,173.84,2025-05-12,22:45:00,SELL,171.64,2025-05-13,01:00:00,46.58316751450159,-102.48296853190429,-1.2655315232397706
270,271,BUY,171.5,2025-05-13,06:45:00,SELL,179.35999999999999,2025-05-14,02:30:00,46.55649416280822,365.9340441196719,4.583090379008738
271,272,BUY,182.72,2025-05-14,06:00:00,SELL,180.65,2025-05-14,08:15:00,45.51786112528493,-94.2219725293395,-1.1328809106830084
272,273,BUY,181.35,2025-05-14,12:15:00,SELL,179.8,2025-05-14,13:15:00,45.283996233439666,-70.1901941618307,-0.8547008547008452
273,274,BUY,176.84,2025-05-14,22:15:00,SELL,176.54,2025-05-14,22:30:00,45.9714012273269,-13.791420368198592,-0.16964487672472933
274,275,BUY,177.63,2025-05-15,00:15:00,SELL,175.37,2025-05-15,01:45:00,45.60630320674026,-103.07024524723256,-1.2723076056972307
275,276,BUY,171.63,2025-05-15,16:15:00,SELL,169.47,2025-05-15,19:00:00,46.543741008320836,-100.53448057797284,-1.2585212375458816
276,277,BUY,171.66,2025-05-16,00:45:00,SELL,170.52,2025-05-16,08:30:00,45.88865669779743,-52.31306863548844,-0.6641034603285485
277,278,BUY,172.73,2025-05-16,10:15:00,SELL,171.42,2025-05-16,15:00:00,45.227696665617586,-59.24828263195914,-0.7584090777514053
278,279,BUY,168.76,2025-05-17,04:30:00,SELL,167.42,2025-05-17,09:30:00,45.873190313470744,-61.470075020050956,-0.7940270206210023
279,280,BUY,167.75,2025-05-17,15:30:00,SELL,166.83,2025-05-17,16:15:00,45.71393418401592,-42.056819449294075,-0.5484351713859836
280,281,BUY,167.39,2025-05-17,21:15:00,SELL,164.89,2025-05-17,22:15:00,45.484039792099864,-113.71009948024965,-1.4935181313101142
281,282,BUY,166.36,2025-05-18,00:45:00,SELL,170.63,2025-05-18,18:30:00,45.03273564430312,192.28978120117353,2.566722769896599
282,283,BUY,171.62,2025-05-18,23:45:00,SELL,167.39,2025-05-19,01:15:00,44.63033497303413,-188.7863169359352,-2.46474769840346
283,284,BUY,162.26,2025-05-19,14:30:00,SELL,168.3,2025-05-20,07:00:00,46.01654093661917,277.9399072571807,3.7224208061136577
284,285,BUY,167.19,2025-05-20,17:30:00,SELL,164.81,2025-05-20,19:00:00,46.14698572055846,-109.82982601492893,-1.4235301154375235
285,286,BUY,166.95,2025-05-20,19:45:00,SELL,168.76,2025-05-21,08:00:00,45.503940811422154,82.36213286867421,1.0841569332135383
286,287,BUY,169.27,2025-05-21,12:00:00,SELL,166.89,2025-05-21,17:45:00,45.2594506860502,-107.71749263280056,-1.4060376912624941
287,288,BUY,170.07,2025-05-21,20:45:00,SELL,177.16,2025-05-22,14:00:00,44.35459377366065,314.4740698552542,4.168871641088965
288,289,BUY,178.56,2025-05-22,14:30:00,SELL,177.79,2025-05-22,20:00:00,43.83931727190002,-33.75627429936347,-0.431227598566314
289,290,BUY,179.17,2025-05-22,23:30:00,SELL,180.82,2025-05-23,06:15:00,43.42824690412303,71.65660739180325,0.9209130992911793
290,291,BUY,184.05,2025-05-23,08:15:00,SELL,177.87,2025-05-23,12:00:00,42.56824998348768,-263.07178489795416,-3.357783211083948
291,292,BUY,182.4,2025-05-23,15:45:00,SELL,180.62,2025-05-23,16:00:00,41.49830900348497,-73.8669900262033,-0.9758771929824568
292,293,BUY,181.93,2025-05-23,16:30:00,SELL,179.95,2025-05-23,16:45:00,41.14115326191644,-81.4594834585953,-1.0883306766338803
293,294,BUY,181.51,2025-05-23,17:15:00,SELL,180.0,2025-05-23,18:30:00,40.73210204204556,-61.50547408348843,-0.8319100875984744
294,295,BUY,176.0,2025-05-24,05:00:00,SELL,174.75,2025-05-24,05:45:00,41.59813723405704,-51.997671542571304,-0.7102272727272727
295,296,BUY,175.43,2025-05-24,09:45:00,SELL,175.72,2025-05-24,16:30:00,41.37034510901444,11.997400081613858,0.1653081000969002
296,297,BUY,176.3,2025-05-24,17:00:00,SELL,176.13,2025-05-24,22:45:00,41.15490663160662,-6.996334127373781,-0.09642654566081447
297,298,BUY,172.22,2025-05-25,13:45:00,SELL,170.75,2025-05-25,14:45:00,42.01129084411958,-61.75659754085573,-0.8535594007664609
298,299,BUY,171.38,2025-05-25,18:45:00,SELL,176.65,2025-05-26,10:15:00,41.79256409189972,220.24681276431195,3.075037927412773
299,300,BUY,177.82,2025-05-26,12:00:00,SELL,176.81,2025-05-26,14:30:00,41.380295911933025,-41.79409887105198,-0.5679901023506866
300,301,BUY,174.63,2025-05-27,06:15:00,SELL,176.86,2025-05-27,21:30:00,41.82900341012509,93.27867760457971,1.2769856267537183
301,302,BUY,174.42,2025-05-28,12:15:00,SELL,173.3,2025-05-28,13:45:00,42.30491461701715,-47.38150437105819,-0.6421281963077492
302,303,BUY,171.43,2025-05-28,22:00:00,SELL,171.63,2025-05-29,05:15:00,42.69866469802087,8.539732939603688,0.11666569445253959
303,304,BUY,172.98,2025-05-29,09:00:00,SELL,172.03,2025-05-29,10:30:00,42.284981086863134,-40.170732032519496,-0.5491964388946634
304,305,BUY,173.2,2025-05-29,11:30:00,SELL,171.56,2025-05-29,12:45:00,41.930915292818426,-68.76670108022165,-0.9468822170900615
